SALEDATE,WHSALNAME,CMPNAME,LARGENAME_API,MIDNAME_API,SMALLNAME,AVGAMT,STD,TOTQTY,MY_TARGET_ITEM_NAME,MY_TARGET_LARGENAME,MY_TARGET_MIDNAME,WHSALCD
20250324,전주,전주청과물㈜,조미채소류,양파,기타양파,1600.000,2.000kg상자,100.000,양파,조미채소류,양파,350101
20250324,전주,전주청과물㈜,조미채소류,양파,기타양파,27333.333,15.000kg상자,1350.000,양파,조미채소류,양파,350101
20250324,전주,전주원협(공),조미채소류,양파,기타양파,1900.000,1.000kg그물망,800.000,양파,조미채소류,양파,350101
20250324,전주,전주원협(공),조미채소류,양파,기타양파,3800.000,2.000kg그물망,400.000,양파,조미채소류,양파,350101
20250325,전주,전주원협(공),조미채소류,양파,기타양파,22000.000,15.000kg그물망,990.000,양파,조미채소류,양파,350101
20250325,전주,전주원협(공),조미채소류,양파,기타양파,22000.000,15.000kg그물망,135.000,양파,조미채소류,양파,350101
20250325,전주,전주청과물㈜,조미채소류,양파,양파(수입),16000.000,15.000kg상자,2700.000,양파,조미채소류,양파,350101
20250325,전주,전주청과물㈜,조미채소류,양파,기타양파,2000.000,1.000kg상자,540.000,양파,조미채소류,양파,350101
20250325,전주,전주청과물㈜,조미채소류,양파,기타양파,4000.000,2.000kg상자,100.000,양파,조미채소류,양파,350101
20250325,전주,전주원협(공),조미채소류,양파,기타양파,22000.000,15.000kg그물망,990.000,양파,조미채소류,양파,350101
20250325,전주,전주원협(공),조미채소류,양파,기타양파,22000.000,15.000kg그물망,135.000,양파,조미채소류,양파,350101
20250325,전주,전주청과물㈜,조미채소류,양파,양파(수입),16000.000,15.000kg상자,2700.000,양파,조미채소류,양파,350101
20250325,전주,전주청과물㈜,조미채소류,양파,기타양파,2000.000,1.000kg상자,540.000,양파,조미채소류,양파,350101
20250325,전주,전주청과물㈜,조미채소류,양파,기타양파,4000.000,2.000kg상자,100.000,양파,조미채소류,양파,350101
20250326,전주,전주원협(공),조미채소류,양파,양파(수입),20000.000,15.000kg그물망,150.000,양파,조미채소류,양파,350101
20250326,전주,전주원협(공),조미채소류,양파,기타양파,2800.000,1.500kg그물망,450.000,양파,조미채소류,양파,350101
20250326,전주,전주원협(공),조미채소류,양파,기타양파,24200.000,13.140kg그물망,39.420,양파,조미채소류,양파,350101
20250326,전주,전주원협(공),조미채소류,양파,기타양파,28000.000,15.000kg그물망,75.000,양파,조미채소류,양파,350101
20250326,전주,전주원협(공),조미채소류,양파,기타양파,28500.000,15.000kg그물망,2250.000,양파,조미채소류,양파,350101
20250326,전주,전주원협(공),조미채소류,양파,양파(수입),20000.000,15.000kg그물망,150.000,양파,조미채소류,양파,350101
20250326,전주,전주원협(공),조미채소류,양파,기타양파,2800.000,1.500kg그물망,450.000,양파,조미채소류,양파,350101
20250326,전주,전주원협(공),조미채소류,양파,기타양파,24200.000,13.140kg그물망,39.420,양파,조미채소류,양파,350101
20250326,전주,전주원협(공),조미채소류,양파,기타양파,28000.000,15.000kg그물망,75.000,양파,조미채소류,양파,350101
20250326,전주,전주원협(공),조미채소류,양파,기타양파,28500.000,15.000kg그물망,2250.000,양파,조미채소류,양파,350101
20250327,전주,전주청과물㈜,조미채소류,양파,기타양파,5600.000,5.000kg상자,3100.000,양파,조미채소류,양파,350101
20250327,전주,전주청과물㈜,조미채소류,양파,기타양파,3000.000,5.000kg상자,1425.000,양파,조미채소류,양파,350101
20250327,전주,전주청과물㈜,조미채소류,양파,양파(수입),15500.000,15.000kg상자,1800.000,양파,조미채소류,양파,350101
20250327,전주,전주청과물㈜,조미채소류,양파,기타양파,2000.000,1.000kg상자,330.000,양파,조미채소류,양파,350101
20250327,전주,전주청과물㈜,조미채소류,양파,기타양파,4000.000,2.000kg상자,60.000,양파,조미채소류,양파,350101
20250327,전주,전주청과물㈜,조미채소류,양파,기타양파,5600.000,5.000kg상자,3100.000,양파,조미채소류,양파,350101
20250327,전주,전주청과물㈜,조미채소류,양파,기타양파,3000.000,5.000kg상자,1425.000,양파,조미채소류,양파,350101
20250327,전주,전주청과물㈜,조미채소류,양파,양파(수입),15500.000,15.000kg상자,1800.000,양파,조미채소류,양파,350101
20250327,전주,전주청과물㈜,조미채소류,양파,기타양파,2000.000,1.000kg상자,330.000,양파,조미채소류,양파,350101
20250327,전주,전주청과물㈜,조미채소류,양파,기타양파,4000.000,2.000kg상자,60.000,양파,조미채소류,양파,350101
20250328,전주,전주원협(공),조미채소류,양파,조생양파,2200.000,4.000kg단,1208.000,양파,조미채소류,양파,350101
20250328,전주,전주원협(공),조미채소류,양파,양파(수입),18500.000,15.000kg그물망,1800.000,양파,조미채소류,양파,350101
20250328,전주,전주원협(공),조미채소류,양파,기타양파,3800.000,2.000kg그물망,40.000,양파,조미채소류,양파,350101
20250328,전주,전주원협(공),조미채소류,양파,조생양파,6360.000,4.000kg단,1472.000,양파,조미채소류,양파,350101
20250328,전주,전주청과물㈜,조미채소류,양파,기타양파,2000.000,1.000kg상자,160.000,양파,조미채소류,양파,350101
20250328,전주,전주원협(공),조미채소류,양파,조생양파,2200.000,4.000kg단,1208.000,양파,조미채소류,양파,350101
20250328,전주,전주원협(공),조미채소류,양파,양파(수입),18500.000,15.000kg그물망,1800.000,양파,조미채소류,양파,350101
20250328,전주,전주원협(공),조미채소류,양파,기타양파,3800.000,2.000kg그물망,40.000,양파,조미채소류,양파,350101
20250328,전주,전주원협(공),조미채소류,양파,조생양파,6360.000,4.000kg단,1472.000,양파,조미채소류,양파,350101
20250328,전주,전주청과물㈜,조미채소류,양파,기타양파,2000.000,1.000kg상자,160.000,양파,조미채소류,양파,350101
20250329,전주,전주원협(공),조미채소류,양파,조생양파,4200.000,4.000kg단,844.000,양파,조미채소류,양파,350101
20250329,전주,전주청과물㈜,조미채소류,양파,기타양파,2000.000,1.000kg상자,460.000,양파,조미채소류,양파,350101
20250329,전주,전주청과물㈜,조미채소류,양파,기타양파,4000.000,2.000kg상자,300.000,양파,조미채소류,양파,350101
20250329,전주,전주청과물㈜,조미채소류,양파,기타양파,6000.000,3.000kg상자,60.000,양파,조미채소류,양파,350101
20250329,전주,전주청과물㈜,조미채소류,양파,기타양파,23500.000,12.000kg상자,120.000,양파,조미채소류,양파,350101
20250329,전주,전주원협(공),조미채소류,양파,조생양파,4200.000,4.000kg단,844.000,양파,조미채소류,양파,350101
20250329,전주,전주청과물㈜,조미채소류,양파,기타양파,2000.000,1.000kg상자,460.000,양파,조미채소류,양파,350101
20250329,전주,전주청과물㈜,조미채소류,양파,기타양파,4000.000,2.000kg상자,300.000,양파,조미채소류,양파,350101
20250329,전주,전주청과물㈜,조미채소류,양파,기타양파,6000.000,3.000kg상자,60.000,양파,조미채소류,양파,350101
20250329,전주,전주청과물㈜,조미채소류,양파,기타양파,23500.000,12.000kg상자,120.000,양파,조미채소류,양파,350101
20250331,전주,전주청과물㈜,조미채소류,양파,기타양파,5600.000,5.000kg상자,4815.000,양파,조미채소류,양파,350101
20250331,전주,전주청과물㈜,조미채소류,양파,기타양파,5500.000,5.000kg상자,2985.000,양파,조미채소류,양파,350101
20250331,전주,전주청과물㈜,조미채소류,양파,기타양파,2200.000,5.000kg상자,910.000,양파,조미채소류,양파,350101
20250331,전주,전주청과물㈜,조미채소류,양파,기타양파,2400.000,5.000kg상자,745.000,양파,조미채소류,양파,350101
20250331,전주,전주청과물㈜,조미채소류,양파,기타양파,2700.000,5.000kg상자,1560.000,양파,조미채소류,양파,350101
20250331,전주,전주청과물㈜,조미채소류,양파,기타양파,5600.000,5.000kg상자,4815.000,양파,조미채소류,양파,350101
20250331,전주,전주청과물㈜,조미채소류,양파,기타양파,5500.000,5.000kg상자,2985.000,양파,조미채소류,양파,350101
20250331,전주,전주청과물㈜,조미채소류,양파,기타양파,2200.000,5.000kg상자,910.000,양파,조미채소류,양파,350101
20250331,전주,전주청과물㈜,조미채소류,양파,기타양파,2400.000,5.000kg상자,745.000,양파,조미채소류,양파,350101
20250331,전주,전주청과물㈜,조미채소류,양파,기타양파,2700.000,5.000kg상자,1560.000,양파,조미채소류,양파,350101
20250401,전주,전주청과물㈜,조미채소류,양파,기타양파,24000.000,15.000kg상자,750.000,양파,조미채소류,양파,350101
20250401,전주,전주원협(공),조미채소류,양파,기타양파,28000.000,15.000kg그물망,255.000,양파,조미채소류,양파,350101
20250401,전주,전주원협(공),조미채소류,양파,조생양파,7000.000,4.000kg단,200.000,양파,조미채소류,양파,350101
20250401,전주,전주원협(공),조미채소류,양파,조생양파,3700.000,4.000kg단,1160.000,양파,조미채소류,양파,350101
20250401,전주,전주청과물㈜,조미채소류,양파,양파(수입),16000.000,15.000kg상자,975.000,양파,조미채소류,양파,350101
20250401,전주,전주청과물㈜,조미채소류,양파,기타양파,24000.000,15.000kg상자,750.000,양파,조미채소류,양파,350101
20250401,전주,전주원협(공),조미채소류,양파,기타양파,28000.000,15.000kg그물망,255.000,양파,조미채소류,양파,350101
20250401,전주,전주원협(공),조미채소류,양파,조생양파,7000.000,4.000kg단,200.000,양파,조미채소류,양파,350101
20250401,전주,전주원협(공),조미채소류,양파,조생양파,3700.000,4.000kg단,1160.000,양파,조미채소류,양파,350101
20250401,전주,전주청과물㈜,조미채소류,양파,양파(수입),16000.000,15.000kg상자,975.000,양파,조미채소류,양파,350101
20250402,전주,전주청과물㈜,조미채소류,양파,양파(수입),16000.000,15.000kg상자,4875.000,양파,조미채소류,양파,350101
20250402,전주,전주청과물㈜,조미채소류,양파,기타양파,2000.000,1.000kg상자,240.000,양파,조미채소류,양파,350101
20250402,전주,전주청과물㈜,조미채소류,양파,기타양파,4000.000,2.000kg상자,160.000,양파,조미채소류,양파,350101
20250402,전주,전주청과물㈜,조미채소류,양파,기타양파,6000.000,3.000kg상자,300.000,양파,조미채소류,양파,350101
20250402,전주,전주청과물㈜,조미채소류,양파,기타양파,20000.000,12.000kg상자,420.000,양파,조미채소류,양파,350101
20250402,전주,전주청과물㈜,조미채소류,양파,양파(수입),16000.000,15.000kg상자,4875.000,양파,조미채소류,양파,350101
20250402,전주,전주청과물㈜,조미채소류,양파,기타양파,2000.000,1.000kg상자,240.000,양파,조미채소류,양파,350101
20250402,전주,전주청과물㈜,조미채소류,양파,기타양파,4000.000,2.000kg상자,160.000,양파,조미채소류,양파,350101
20250402,전주,전주청과물㈜,조미채소류,양파,기타양파,6000.000,3.000kg상자,300.000,양파,조미채소류,양파,350101
20250402,전주,전주청과물㈜,조미채소류,양파,기타양파,20000.000,12.000kg상자,420.000,양파,조미채소류,양파,350101
20250403,전주,전주원협(공),조미채소류,양파,양파(수입),18500.000,15.000kg그물망,900.000,양파,조미채소류,양파,350101
20250403,전주,전주원협(공),조미채소류,양파,기타양파,1900.000,1.000kg그물망,200.000,양파,조미채소류,양파,350101
20250403,전주,전주원협(공),조미채소류,양파,기타양파,3800.000,2.000kg그물망,400.000,양파,조미채소류,양파,350101
20250403,전주,전주원협(공),조미채소류,양파,기타양파,20000.000,12.000kg그물망,360.000,양파,조미채소류,양파,350101
20250403,전주,전주원협(공),조미채소류,양파,기타양파,25000.000,15.000kg그물망,2250.000,양파,조미채소류,양파,350101
20250403,전주,전주원협(공),조미채소류,양파,양파(수입),18500.000,15.000kg그물망,900.000,양파,조미채소류,양파,350101
20250403,전주,전주원협(공),조미채소류,양파,기타양파,1900.000,1.000kg그물망,200.000,양파,조미채소류,양파,350101
20250403,전주,전주원협(공),조미채소류,양파,기타양파,3800.000,2.000kg그물망,400.000,양파,조미채소류,양파,350101
20250403,전주,전주원협(공),조미채소류,양파,기타양파,20000.000,12.000kg그물망,360.000,양파,조미채소류,양파,350101
20250403,전주,전주원협(공),조미채소류,양파,기타양파,25000.000,15.000kg그물망,2250.000,양파,조미채소류,양파,350101
20250404,전주,전주청과물㈜,조미채소류,양파,양파(수입),16000.000,15.000kg상자,5850.000,양파,조미채소류,양파,350101
