date,MY_TARGET_ITEM_NAME,countyname_api,avg_price
2025-02-17,Cabbage,Busan,5780
2025-02-17,Cabbage,Daegu,5297
2025-02-17,Cabbage,Incheon,5515
2025-02-17,Cabbage,Gwangju,4853
2025-02-17,Cabbage,Daejeon,4827
2025-02-17,Cabbage,Ulsan,5275
2025-02-17,Cabbage,Sejong,4220
2025-02-17,Cabbage,Suwon,5775
2025-02-17,Cabbage,Seongnam,4220
2025-02-17,Cabbage,Goyang,4220
2025-02-17,Cabbage,Yongin,4220
2025-02-17,Cabbage,Chuncheon,7220
2025-02-17,Cabbage,Gangneung,3750
2025-02-17,Cabbage,Cheongju,5275
2025-02-17,Cabbage,Cheonan,4220
2025-02-17,Cabbage,Jeonju,5110
2025-02-17,Cabbage,Suncheon,5150
2025-02-17,Cabbage,Pohang,5795
2025-02-17,Cabbage,Andong,4220
2025-02-17,Cabbage,Changwon,5610
2025-02-17,Cabbage,Gimhae,3750
2025-02-17,Cabbage,Jeju,6070
2025-02-18,Cabbage,Seoul,4831
2025-02-18,Cabbage,Busan,5780
2025-02-18,Cabbage,Daegu,5467
2025-02-18,Cabbage,Incheon,5605
2025-02-18,Cabbage,Gwangju,5023
2025-02-18,Cabbage,Daejeon,4997
2025-02-18,Cabbage,Ulsan,5440
2025-02-18,Cabbage,Sejong,4220
2025-02-18,Cabbage,Suwon,5775
2025-02-18,Cabbage,Seongnam,4220
2025-02-18,Cabbage,Goyang,4220
2025-02-18,Cabbage,Yongin,4220
2025-02-18,Cabbage,Chuncheon,7220
2025-02-18,Cabbage,Gangneung,3750
2025-02-18,Cabbage,Cheongju,5275
2025-02-18,Cabbage,Cheonan,4220
2025-02-18,Cabbage,Jeonju,5220
2025-02-18,Cabbage,Suncheon,5150
2025-02-18,Cabbage,Pohang,6050
2025-02-18,Cabbage,Andong,4220
2025-02-18,Cabbage,Changwon,5610
2025-02-18,Cabbage,Gimhae,3750
2025-02-18,Cabbage,Jeju,6245
2025-02-19,Cabbage,Seoul,4970
2025-02-19,Cabbage,Busan,5780
2025-02-19,Cabbage,Daegu,5467
2025-02-19,Cabbage,Incheon,5935
2025-02-19,Cabbage,Gwangju,5133
2025-02-19,Cabbage,Daejeon,4997
2025-02-19,Cabbage,Ulsan,5440
2025-02-19,Cabbage,Sejong,4220
2025-02-19,Cabbage,Suwon,5775
2025-02-19,Cabbage,Seongnam,4220
2025-02-19,Cabbage,Goyang,4220
2025-02-19,Cabbage,Yongin,4220
2025-02-19,Cabbage,Chuncheon,7330
2025-02-19,Cabbage,Gangneung,3750
2025-02-19,Cabbage,Cheongju,5440
2025-02-19,Cabbage,Cheonan,4220
2025-02-19,Cabbage,Jeonju,5220
2025-02-19,Cabbage,Suncheon,5150
2025-02-19,Cabbage,Pohang,6105
2025-02-19,Cabbage,Andong,4220
2025-02-19,Cabbage,Changwon,5610
2025-02-19,Cabbage,Gimhae,3750
2025-02-19,Cabbage,Jeju,6245
2025-02-20,Cabbage,Seoul,4965
2025-02-20,Cabbage,Busan,5960
2025-02-20,Cabbage,Daegu,5373
2025-02-20,Cabbage,Incheon,5435
2025-02-20,Cabbage,Gwangju,5153
2025-02-20,Cabbage,Daejeon,4903
2025-02-20,Cabbage,Ulsan,5440
2025-02-20,Cabbage,Sejong,4220
2025-02-20,Cabbage,Suwon,5610
2025-02-20,Cabbage,Seongnam,4220
2025-02-20,Cabbage,Goyang,4220
2025-02-20,Cabbage,Yongin,4220
2025-02-20,Cabbage,Chuncheon,7330
2025-02-20,Cabbage,Gangneung,4470
2025-02-20,Cabbage,Cheongju,5440
2025-02-20,Cabbage,Cheonan,4220
2025-02-20,Cabbage,Jeonju,5275
2025-02-20,Cabbage,Suncheon,5400
2025-02-20,Cabbage,Pohang,5605
2025-02-20,Cabbage,Andong,4220
2025-02-20,Cabbage,Changwon,5360
2025-02-20,Cabbage,Gimhae,4470
2025-02-20,Cabbage,Jeju,5745
2025-02-21,Cabbage,Seoul,4965
2025-02-21,Cabbage,Busan,5960
2025-02-21,Cabbage,Daegu,5263
2025-02-21,Cabbage,Incheon,5270
2025-02-21,Cabbage,Gwangju,5153
2025-02-21,Cabbage,Daejeon,4903
2025-02-21,Cabbage,Ulsan,5440
2025-02-21,Cabbage,Sejong,4220
2025-02-21,Cabbage,Suwon,5485
2025-02-21,Cabbage,Seongnam,4220
2025-02-21,Cabbage,Goyang,4220
2025-02-21,Cabbage,Yongin,4220
2025-02-21,Cabbage,Chuncheon,7330
2025-02-21,Cabbage,Gangneung,4470
2025-02-21,Cabbage,Cheongju,5610
2025-02-21,Cabbage,Cheonan,4220
2025-02-21,Cabbage,Jeonju,5220
2025-02-21,Cabbage,Suncheon,5400
2025-02-21,Cabbage,Pohang,5605
2025-02-21,Cabbage,Andong,4220
2025-02-21,Cabbage,Changwon,5360
2025-02-21,Cabbage,Gimhae,4470
2025-02-21,Cabbage,Jeju,5745
2025-02-24,Cabbage,Seoul,5008
2025-02-24,Cabbage,Busan,5960
2025-02-24,Cabbage,Daegu,5373
2025-02-24,Cabbage,Incheon,5435
2025-02-24,Cabbage,Gwangju,5153
2025-02-24,Cabbage,Daejeon,4860
2025-02-24,Cabbage,Ulsan,5275
2025-02-24,Cabbage,Sejong,4220
2025-02-24,Cabbage,Suwon,5485
2025-02-24,Cabbage,Seongnam,4220
2025-02-24,Cabbage,Goyang,4220
2025-02-24,Cabbage,Yongin,4220
2025-02-24,Cabbage,Chuncheon,7330
2025-02-24,Cabbage,Gangneung,4470
2025-02-24,Cabbage,Cheongju,5610
2025-02-24,Cabbage,Cheonan,4220
2025-02-24,Cabbage,Jeonju,5110
2025-02-24,Cabbage,Suncheon,5400
2025-02-24,Cabbage,Pohang,5435
2025-02-24,Cabbage,Andong,4220
2025-02-24,Cabbage,Changwon,5360
2025-02-24,Cabbage,Gimhae,4470
2025-02-24,Cabbage,Jeju,5745
2025-02-25,Cabbage,Seoul,5008
2025-02-25,Cabbage,Busan,5960
2025-02-25,Cabbage,Daegu,5373
2025-02-25,Cabbage,Incheon,5435
2025-02-25,Cabbage,Gwangju,5153
2025-02-25,Cabbage,Daejeon,4860
2025-02-25,Cabbage,Ulsan,5110
2025-02-25,Cabbage,Sejong,4220
2025-02-25,Cabbage,Suwon,5485
2025-02-25,Cabbage,Seongnam,4220
2025-02-25,Cabbage,Goyang,4220
2025-02-25,Cabbage,Yongin,4220
2025-02-25,Cabbage,Chuncheon,7330
2025-02-25,Cabbage,Gangneung,4470
2025-02-25,Cabbage,Cheongju,5610
2025-02-25,Cabbage,Cheonan,4220
2025-02-25,Cabbage,Jeonju,5110
2025-02-25,Cabbage,Suncheon,5400
2025-02-25,Cabbage,Pohang,5435
2025-02-25,Cabbage,Andong,4220
2025-02-25,Cabbage,Changwon,5525
2025-02-25,Cabbage,Gimhae,4470
2025-02-25,Cabbage,Jeju,5745
2025-02-26,Cabbage,Seoul,4945
2025-02-26,Cabbage,Busan,5960
2025-02-26,Cabbage,Daegu,5263
2025-02-26,Cabbage,Incheon,5435
2025-02-26,Cabbage,Gwangju,5153
2025-02-26,Cabbage,Daejeon,4917
2025-02-26,Cabbage,Ulsan,5110
2025-02-26,Cabbage,Sejong,4220
2025-02-26,Cabbage,Suwon,5485
2025-02-26,Cabbage,Seongnam,4220
2025-02-26,Cabbage,Goyang,4220
2025-02-26,Cabbage,Yongin,4220
2025-02-26,Cabbage,Chuncheon,7160
2025-02-26,Cabbage,Gangneung,4470
2025-02-26,Cabbage,Cheongju,5610
2025-02-26,Cabbage,Cheonan,4220
2025-02-26,Cabbage,Jeonju,5110
2025-02-26,Cabbage,Suncheon,5400
2025-02-26,Cabbage,Pohang,5435
2025-02-26,Cabbage,Andong,4220
2025-02-26,Cabbage,Changwon,5525
2025-02-26,Cabbage,Gimhae,4470
2025-02-26,Cabbage,Jeju,5745
2025-02-27,Cabbage,Seoul,4946
2025-02-27,Cabbage,Busan,5795
2025-02-27,Cabbage,Daegu,5397
2025-02-27,Cabbage,Incheon,5695
2025-02-27,Cabbage,Gwangju,5287
2025-02-27,Cabbage,Daejeon,5050
2025-02-27,Cabbage,Ulsan,5070
2025-02-27,Cabbage,Sejong,4220
2025-02-27,Cabbage,Suwon,5320
2025-02-27,Cabbage,Seongnam,4140
2025-02-27,Cabbage,Goyang,4140
2025-02-27,Cabbage,Yongin,4220
2025-02-27,Cabbage,Chuncheon,6660
2025-02-27,Cabbage,Gangneung,4470
2025-02-27,Cabbage,Cheongju,5570
2025-02-27,Cabbage,Cheonan,4220
2025-02-27,Cabbage,Jeonju,5165
2025-02-27,Cabbage,Suncheon,5400
2025-02-27,Cabbage,Pohang,5525
2025-02-27,Cabbage,Andong,4220
2025-02-27,Cabbage,Changwon,5490
2025-02-27,Cabbage,Gimhae,4470
2025-02-27,Cabbage,Jeju,6145
2025-02-28,Cabbage,Seoul,4974
2025-02-28,Cabbage,Busan,5545
2025-02-28,Cabbage,Daegu,5397
2025-02-28,Cabbage,Incheon,5695
2025-02-28,Cabbage,Gwangju,5287
2025-02-28,Cabbage,Daejeon,5050
2025-02-28,Cabbage,Ulsan,5070
2025-02-28,Cabbage,Sejong,4220
2025-02-28,Cabbage,Suwon,5320
2025-02-28,Cabbage,Seongnam,4140
2025-02-28,Cabbage,Goyang,4140
2025-02-28,Cabbage,Yongin,4220
2025-02-28,Cabbage,Chuncheon,6660
2025-02-28,Cabbage,Gangneung,4470
2025-02-28,Cabbage,Cheongju,5570
2025-02-28,Cabbage,Cheonan,4220
2025-02-28,Cabbage,Jeonju,5110
2025-02-28,Cabbage,Suncheon,5400
2025-02-28,Cabbage,Pohang,5525
2025-02-28,Cabbage,Andong,4220
2025-02-28,Cabbage,Changwon,5490
2025-02-28,Cabbage,Gimhae,4470
2025-02-28,Cabbage,Jeju,6145
2025-03-04,Cabbage,Seoul,5002
2025-03-04,Cabbage,Busan,5545
2025-03-04,Cabbage,Daegu,5397
2025-03-04,Cabbage,Incheon,5750
2025-03-04,Cabbage,Gwangju,5287
2025-03-04,Cabbage,Daejeon,5313
2025-03-04,Cabbage,Ulsan,5070
2025-03-04,Cabbage,Sejong,4220
2025-03-04,Cabbage,Suwon,5320
2025-03-04,Cabbage,Seongnam,4140
2025-03-04,Cabbage,Goyang,4140
2025-03-04,Cabbage,Yongin,4220
2025-03-04,Cabbage,Chuncheon,6770
2025-03-04,Cabbage,Gangneung,4470
2025-03-04,Cabbage,Cheongju,5570
2025-03-04,Cabbage,Cheonan,4220
2025-03-04,Cabbage,Jeonju,5110
2025-03-04,Cabbage,Suncheon,5345
2025-03-04,Cabbage,Pohang,5525
2025-03-04,Cabbage,Andong,4220
2025-03-04,Cabbage,Changwon,5490
2025-03-04,Cabbage,Gimhae,4470
2025-03-04,Cabbage,Jeju,5945
2025-03-05,Cabbage,Seoul,5076
2025-03-05,Cabbage,Busan,5710
2025-03-05,Cabbage,Daegu,5397
2025-03-05,Cabbage,Incheon,5750
2025-03-05,Cabbage,Gwangju,5287
2025-03-05,Cabbage,Daejeon,5563
2025-03-05,Cabbage,Ulsan,5070
2025-03-05,Cabbage,Sejong,4220
2025-03-05,Cabbage,Suwon,5320
2025-03-05,Cabbage,Seongnam,4140
2025-03-05,Cabbage,Goyang,4140
2025-03-05,Cabbage,Yongin,4220
2025-03-05,Cabbage,Chuncheon,6770
2025-03-05,Cabbage,Gangneung,4470
2025-03-05,Cabbage,Cheongju,5650
2025-03-05,Cabbage,Cheonan,4220
2025-03-05,Cabbage,Jeonju,5220
2025-03-05,Cabbage,Suncheon,5510
2025-03-05,Cabbage,Pohang,5635
2025-03-05,Cabbage,Andong,4220
2025-03-05,Cabbage,Changwon,5490
2025-03-05,Cabbage,Gimhae,4470
2025-03-05,Cabbage,Jeju,5945
2025-03-06,Cabbage,Seoul,5311
2025-03-06,Cabbage,Busan,6140
2025-03-06,Cabbage,Daegu,5970
2025-03-06,Cabbage,Incheon,5750
2025-03-06,Cabbage,Gwangju,5777
2025-03-06,Cabbage,Daejeon,6137
2025-03-06,Cabbage,Ulsan,5190
2025-03-06,Cabbage,Sejong,4220
2025-03-06,Cabbage,Suwon,5360
2025-03-06,Cabbage,Seongnam,4060
2025-03-06,Cabbage,Goyang,4220
2025-03-06,Cabbage,Yongin,4220
2025-03-06,Cabbage,Chuncheon,6770
2025-03-06,Cabbage,Gangneung,6190
2025-03-06,Cabbage,Cheongju,5690
2025-03-06,Cabbage,Cheonan,4220
2025-03-06,Cabbage,Jeonju,5330
2025-03-06,Cabbage,Suncheon,6480
2025-03-06,Cabbage,Pohang,5635
2025-03-06,Cabbage,Andong,4220
2025-03-06,Cabbage,Changwon,5575
2025-03-06,Cabbage,Gimhae,6190
2025-03-06,Cabbage,Jeju,5945
2025-03-07,Cabbage,Seoul,5331
2025-03-07,Cabbage,Busan,6140
2025-03-07,Cabbage,Daegu,5970
2025-03-07,Cabbage,Incheon,5750
2025-03-07,Cabbage,Gwangju,5777
2025-03-07,Cabbage,Daejeon,6137
2025-03-07,Cabbage,Ulsan,5190
2025-03-07,Cabbage,Sejong,4380
2025-03-07,Cabbage,Suwon,5360
2025-03-07,Cabbage,Seongnam,4060
2025-03-07,Cabbage,Goyang,4220
2025-03-07,Cabbage,Yongin,4380
2025-03-07,Cabbage,Chuncheon,6770
2025-03-07,Cabbage,Gangneung,6190
2025-03-07,Cabbage,Cheongju,5610
2025-03-07,Cabbage,Cheonan,4380
2025-03-07,Cabbage,Jeonju,5465
2025-03-07,Cabbage,Suncheon,6480
2025-03-07,Cabbage,Pohang,5525
2025-03-07,Cabbage,Andong,4380
2025-03-07,Cabbage,Changwon,5655
2025-03-07,Cabbage,Gimhae,6190
2025-03-07,Cabbage,Jeju,5945
2025-03-10,Cabbage,Seoul,5360
2025-03-10,Cabbage,Busan,6140
2025-03-10,Cabbage,Daegu,6080
2025-03-10,Cabbage,Incheon,5750
2025-03-10,Cabbage,Gwangju,5777
2025-03-10,Cabbage,Daejeon,5843
2025-03-10,Cabbage,Ulsan,5110
2025-03-10,Cabbage,Sejong,4380
2025-03-10,Cabbage,Suwon,5360
2025-03-10,Cabbage,Seongnam,4060
2025-03-10,Cabbage,Goyang,4220
2025-03-10,Cabbage,Yongin,4380
2025-03-10,Cabbage,Chuncheon,6770
2025-03-10,Cabbage,Gangneung,6190
2025-03-10,Cabbage,Cheongju,5610
2025-03-10,Cabbage,Cheonan,4380
2025-03-10,Cabbage,Jeonju,5520
2025-03-10,Cabbage,Suncheon,6480
2025-03-10,Cabbage,Pohang,5695
2025-03-10,Cabbage,Andong,4380
2025-03-10,Cabbage,Changwon,5655
2025-03-10,Cabbage,Gimhae,6190
2025-03-10,Cabbage,Jeju,5945
2025-03-11,Cabbage,Seoul,5345
2025-03-11,Cabbage,Busan,6108
2025-03-11,Cabbage,Daegu,6080
2025-03-11,Cabbage,Incheon,5915
2025-03-11,Cabbage,Gwangju,5777
2025-03-11,Cabbage,Daejeon,5843
2025-03-11,Cabbage,Ulsan,5275
2025-03-11,Cabbage,Sejong,4380
2025-03-11,Cabbage,Suwon,5360
2025-03-11,Cabbage,Seongnam,4060
2025-03-11,Cabbage,Goyang,4220
2025-03-11,Cabbage,Yongin,4380
2025-03-11,Cabbage,Chuncheon,6770
2025-03-11,Cabbage,Gangneung,6190
2025-03-11,Cabbage,Cheongju,5610
2025-03-11,Cabbage,Cheonan,4380
2025-03-11,Cabbage,Jeonju,5355
2025-03-11,Cabbage,Suncheon,6480
2025-03-11,Cabbage,Pohang,5080
2025-03-11,Cabbage,Andong,4380
2025-03-11,Cabbage,Changwon,5605
2025-03-11,Cabbage,Gimhae,6190
2025-03-11,Cabbage,Jeju,5945
2025-03-12,Cabbage,Seoul,5315
2025-03-12,Cabbage,Busan,6108
2025-03-12,Cabbage,Daegu,6080
2025-03-12,Cabbage,Incheon,5750
2025-03-12,Cabbage,Gwangju,5777
2025-03-12,Cabbage,Daejeon,5843
2025-03-12,Cabbage,Ulsan,5275
2025-03-12,Cabbage,Sejong,4380
2025-03-12,Cabbage,Suwon,5360
2025-03-12,Cabbage,Seongnam,4060
2025-03-12,Cabbage,Goyang,4220
2025-03-12,Cabbage,Yongin,4380
2025-03-12,Cabbage,Chuncheon,6770
2025-03-12,Cabbage,Gangneung,6190
2025-03-12,Cabbage,Cheongju,5610
2025-03-12,Cabbage,Cheonan,4380
2025-03-12,Cabbage,Jeonju,5410
2025-03-12,Cabbage,Suncheon,6480
2025-03-12,Cabbage,Pohang,5250
2025-03-12,Cabbage,Andong,4380
2025-03-12,Cabbage,Changwon,5605
2025-03-12,Cabbage,Gimhae,6190
2025-03-12,Cabbage,Jeju,5945
2025-03-13,Cabbage,Seoul,5249
2025-03-13,Cabbage,Busan,6032
2025-03-13,Cabbage,Daegu,6013
2025-03-13,Cabbage,Incheon,5695
2025-03-13,Cabbage,Gwangju,5710
2025-03-13,Cabbage,Daejeon,5843
2025-03-13,Cabbage,Ulsan,5275
2025-03-13,Cabbage,Sejong,4380
2025-03-13,Cabbage,Suwon,5360
2025-03-13,Cabbage,Seongnam,3980
2025-03-13,Cabbage,Goyang,4220
2025-03-13,Cabbage,Yongin,4380
2025-03-13,Cabbage,Chuncheon,7880
2025-03-13,Cabbage,Gangneung,5990
2025-03-13,Cabbage,Cheongju,5610
2025-03-13,Cabbage,Cheonan,4380
2025-03-13,Cabbage,Jeonju,5410
2025-03-13,Cabbage,Suncheon,6380
2025-03-13,Cabbage,Pohang,5250
2025-03-13,Cabbage,Andong,4380
2025-03-13,Cabbage,Changwon,5605
2025-03-13,Cabbage,Gimhae,6190
2025-03-13,Cabbage,Jeju,5945
2025-03-14,Cabbage,Seoul,5229
2025-03-14,Cabbage,Busan,6162
2025-03-14,Cabbage,Daegu,6013
2025-03-14,Cabbage,Incheon,5695
2025-03-14,Cabbage,Gwangju,5710
2025-03-14,Cabbage,Daejeon,5777
2025-03-14,Cabbage,Ulsan,5275
2025-03-14,Cabbage,Sejong,4220
2025-03-14,Cabbage,Suwon,5360
2025-03-14,Cabbage,Seongnam,3980
2025-03-14,Cabbage,Goyang,4220
2025-03-14,Cabbage,Yongin,4220
2025-03-14,Cabbage,Chuncheon,7880
2025-03-14,Cabbage,Gangneung,5990
2025-03-14,Cabbage,Cheongju,5610
2025-03-14,Cabbage,Cheonan,4220
2025-03-14,Cabbage,Jeonju,5385
2025-03-14,Cabbage,Suncheon,6380
2025-03-14,Cabbage,Pohang,5250
2025-03-14,Cabbage,Andong,4220
2025-03-14,Cabbage,Changwon,5525
2025-03-14,Cabbage,Gimhae,5990
2025-03-14,Cabbage,Jeju,5945
2025-03-17,Cabbage,Seoul,5201
2025-03-17,Cabbage,Busan,6138
2025-03-17,Cabbage,Daegu,6013
2025-03-17,Cabbage,Incheon,5525
2025-03-17,Cabbage,Gwangju,5710
2025-03-17,Cabbage,Daejeon,5777
2025-03-17,Cabbage,Ulsan,5275
2025-03-17,Cabbage,Sejong,4220
2025-03-17,Cabbage,Suwon,5485
2025-03-17,Cabbage,Seongnam,3980
2025-03-17,Cabbage,Goyang,4220
2025-03-17,Cabbage,Yongin,4220
2025-03-17,Cabbage,Chuncheon,7880
2025-03-17,Cabbage,Gangneung,5990
2025-03-17,Cabbage,Cheongju,5610
2025-03-17,Cabbage,Cheonan,4220
2025-03-17,Cabbage,Jeonju,5220
2025-03-17,Cabbage,Suncheon,6435
2025-03-17,Cabbage,Pohang,5250
2025-03-17,Cabbage,Andong,4220
2025-03-17,Cabbage,Changwon,5525
2025-03-17,Cabbage,Gimhae,5990
2025-03-17,Cabbage,Jeju,5945
2025-03-18,Cabbage,Seoul,5145
2025-03-18,Cabbage,Busan,6258
2025-03-18,Cabbage,Daegu,6013
2025-03-18,Cabbage,Incheon,5525
2025-03-18,Cabbage,Gwangju,5710
2025-03-18,Cabbage,Daejeon,5777
2025-03-18,Cabbage,Ulsan,5110
2025-03-18,Cabbage,Sejong,4220
2025-03-18,Cabbage,Suwon,5485
2025-03-18,Cabbage,Seongnam,3980
2025-03-18,Cabbage,Goyang,4220
2025-03-18,Cabbage,Yongin,4220
2025-03-18,Cabbage,Chuncheon,7000
2025-03-18,Cabbage,Gangneung,5990
2025-03-18,Cabbage,Cheongju,5610
2025-03-18,Cabbage,Cheonan,4220
2025-03-18,Cabbage,Jeonju,5330
2025-03-18,Cabbage,Suncheon,6435
2025-03-18,Cabbage,Pohang,5250
2025-03-18,Cabbage,Andong,4220
2025-03-18,Cabbage,Changwon,5525
2025-03-18,Cabbage,Gimhae,5990
2025-03-18,Cabbage,Jeju,5945
2025-03-19,Cabbage,Seoul,5236
2025-03-19,Cabbage,Busan,6258
2025-03-19,Cabbage,Daegu,5903
2025-03-19,Cabbage,Incheon,5525
2025-03-19,Cabbage,Gwangju,5737
2025-03-19,Cabbage,Daejeon,5777
2025-03-19,Cabbage,Ulsan,5110
2025-03-19,Cabbage,Sejong,4220
2025-03-19,Cabbage,Suwon,5485
2025-03-19,Cabbage,Seongnam,3980
2025-03-19,Cabbage,Goyang,4220
2025-03-19,Cabbage,Yongin,4220
2025-03-19,Cabbage,Chuncheon,7000
2025-03-19,Cabbage,Gangneung,5990
2025-03-19,Cabbage,Cheongju,5610
2025-03-19,Cabbage,Cheonan,4220
2025-03-19,Cabbage,Jeonju,5330
2025-03-19,Cabbage,Suncheon,6435
2025-03-19,Cabbage,Pohang,5250
2025-03-19,Cabbage,Andong,4220
2025-03-19,Cabbage,Changwon,5525
2025-03-19,Cabbage,Gimhae,5990
2025-03-19,Cabbage,Jeju,5945
2025-03-20,Cabbage,Seoul,5329
2025-03-20,Cabbage,Busan,6258
2025-03-20,Cabbage,Daegu,6103
2025-03-20,Cabbage,Incheon,5825
2025-03-20,Cabbage,Gwangju,5937
2025-03-20,Cabbage,Daejeon,5977
2025-03-20,Cabbage,Ulsan,5395
2025-03-20,Cabbage,Sejong,4220
2025-03-20,Cabbage,Suwon,5730
2025-03-20,Cabbage,Seongnam,4460
2025-03-20,Cabbage,Goyang,4460
2025-03-20,Cabbage,Yongin,4220
2025-03-20,Cabbage,Chuncheon,7110
2025-03-20,Cabbage,Gangneung,5990
2025-03-20,Cabbage,Cheongju,5895
2025-03-20,Cabbage,Cheonan,4220
2025-03-20,Cabbage,Jeonju,5385
2025-03-20,Cabbage,Suncheon,6495
2025-03-20,Cabbage,Pohang,5550
2025-03-20,Cabbage,Andong,4220
2025-03-20,Cabbage,Changwon,5610
2025-03-20,Cabbage,Gimhae,5990
2025-03-20,Cabbage,Jeju,6245
2025-03-21,Cabbage,Seoul,5329
2025-03-21,Cabbage,Busan,6258
2025-03-21,Cabbage,Daegu,6103
2025-03-21,Cabbage,Incheon,5880
2025-03-21,Cabbage,Gwangju,5993
2025-03-21,Cabbage,Daejeon,5977
2025-03-21,Cabbage,Ulsan,5395
2025-03-21,Cabbage,Sejong,4220
2025-03-21,Cabbage,Suwon,5730
2025-03-21,Cabbage,Seongnam,4460
2025-03-21,Cabbage,Goyang,4460
2025-03-21,Cabbage,Yongin,4220
2025-03-21,Cabbage,Chuncheon,6770
2025-03-21,Cabbage,Gangneung,5990
2025-03-21,Cabbage,Cheongju,5895
2025-03-21,Cabbage,Cheonan,4220
2025-03-21,Cabbage,Jeonju,5385
2025-03-21,Cabbage,Suncheon,6495
2025-03-21,Cabbage,Pohang,5550
2025-03-21,Cabbage,Andong,4220
2025-03-21,Cabbage,Changwon,5610
2025-03-21,Cabbage,Gimhae,5990
2025-03-21,Cabbage,Jeju,6245
2025-03-24,Cabbage,Seoul,5329
2025-03-24,Cabbage,Busan,6258
2025-03-24,Cabbage,Daegu,6103
2025-03-24,Cabbage,Incheon,5880
2025-03-24,Cabbage,Gwangju,5993
2025-03-24,Cabbage,Daejeon,5977
2025-03-24,Cabbage,Ulsan,5230
2025-03-24,Cabbage,Sejong,4220
2025-03-24,Cabbage,Suwon,5730
2025-03-24,Cabbage,Seongnam,4460
2025-03-24,Cabbage,Goyang,4460
2025-03-24,Cabbage,Yongin,4220
2025-03-24,Cabbage,Chuncheon,6770
2025-03-24,Cabbage,Gangneung,5990
2025-03-24,Cabbage,Cheongju,5895
2025-03-24,Cabbage,Cheonan,4220
2025-03-24,Cabbage,Jeonju,5385
2025-03-24,Cabbage,Suncheon,6325
2025-03-24,Cabbage,Pohang,5550
2025-03-24,Cabbage,Andong,4220
2025-03-24,Cabbage,Changwon,5610
2025-03-24,Cabbage,Gimhae,5990
2025-03-24,Cabbage,Jeju,6160
2025-03-25,Cabbage,Seoul,5453
2025-03-25,Cabbage,Busan,6258
2025-03-25,Cabbage,Daegu,6103
2025-03-25,Cabbage,Incheon,5825
2025-03-25,Cabbage,Gwangju,5993
2025-03-25,Cabbage,Daejeon,5977
2025-03-25,Cabbage,Ulsan,5230
2025-03-25,Cabbage,Sejong,4220
2025-03-25,Cabbage,Suwon,5730
2025-03-25,Cabbage,Seongnam,4460
2025-03-25,Cabbage,Goyang,4460
2025-03-25,Cabbage,Yongin,4220
2025-03-25,Cabbage,Chuncheon,6550
2025-03-25,Cabbage,Gangneung,5990
2025-03-25,Cabbage,Cheongju,5895
2025-03-25,Cabbage,Cheonan,4220
2025-03-25,Cabbage,Jeonju,5385
2025-03-25,Cabbage,Suncheon,6325
2025-03-25,Cabbage,Pohang,5550
2025-03-25,Cabbage,Andong,4220
2025-03-25,Cabbage,Changwon,5440
2025-03-25,Cabbage,Gimhae,5990
2025-03-25,Cabbage,Jeju,6160
2025-03-26,Cabbage,Seoul,5453
2025-03-26,Cabbage,Busan,6108
2025-03-26,Cabbage,Daegu,6103
2025-03-26,Cabbage,Incheon,5770
2025-03-26,Cabbage,Gwangju,6047
2025-03-26,Cabbage,Daejeon,5977
2025-03-26,Cabbage,Ulsan,5230
2025-03-26,Cabbage,Sejong,4220
2025-03-26,Cabbage,Suwon,5730
2025-03-26,Cabbage,Seongnam,4460
2025-03-26,Cabbage,Goyang,4460
2025-03-26,Cabbage,Yongin,4220
2025-03-26,Cabbage,Chuncheon,6660
2025-03-26,Cabbage,Gangneung,5990
2025-03-26,Cabbage,Cheongju,5895
2025-03-26,Cabbage,Cheonan,4220
2025-03-26,Cabbage,Jeonju,5330
2025-03-26,Cabbage,Suncheon,6325
2025-03-26,Cabbage,Pohang,5550
2025-03-26,Cabbage,Andong,4220
2025-03-26,Cabbage,Changwon,5440
2025-03-26,Cabbage,Gimhae,5990
2025-03-26,Cabbage,Jeju,6160
2025-03-27,Cabbage,Seoul,5309
2025-03-27,Cabbage,Busan,6108
2025-03-27,Cabbage,Daegu,6103
2025-03-27,Cabbage,Incheon,5770
2025-03-27,Cabbage,Gwangju,6047
2025-03-27,Cabbage,Daejeon,5977
2025-03-27,Cabbage,Ulsan,5190
2025-03-27,Cabbage,Sejong,4220
2025-03-27,Cabbage,Suwon,5565
2025-03-27,Cabbage,Seongnam,4220
2025-03-27,Cabbage,Goyang,4380
2025-03-27,Cabbage,Yongin,4220
2025-03-27,Cabbage,Chuncheon,7220
2025-03-27,Cabbage,Gangneung,5990
2025-03-27,Cabbage,Cheongju,5855
2025-03-27,Cabbage,Cheonan,4220
2025-03-27,Cabbage,Jeonju,5110
2025-03-27,Cabbage,Suncheon,6325
2025-03-27,Cabbage,Pohang,5380
2025-03-27,Cabbage,Andong,4220
2025-03-27,Cabbage,Changwon,5360
2025-03-27,Cabbage,Gimhae,5990
2025-03-27,Cabbage,Jeju,6160
2025-03-28,Cabbage,Seoul,5281
2025-03-28,Cabbage,Busan,5848
2025-03-28,Cabbage,Daegu,6103
2025-03-28,Cabbage,Incheon,5770
2025-03-28,Cabbage,Gwangju,6047
2025-03-28,Cabbage,Daejeon,5977
2025-03-28,Cabbage,Ulsan,5190
2025-03-28,Cabbage,Sejong,4220
