date,cabbage,radish,garlic,onion,daikon,cilantro,artichoke,cabbage_pred_Ridge,radish_pred_Ridge,garlic_pred_Ridge,onion_pred_Ridge,daikon_pred_Ridge,cilantro_pred_Ridge,artichoke_pred_Ridge,cabbage_pred_RandomForestRegressor,radish_pred_RandomForestRegressor,garlic_pred_RandomForestRegressor,onion_pred_RandomForestRegressor,daikon_pred_RandomForestRegressor,cilantro_pred_RandomForestRegressor,artichoke_pred_RandomForestRegressor,cabbage_pred_LGBM,radish_pred_LGBM,garlic_pred_LGBM,onion_pred_LGBM,daikon_pred_LGBM,cilantro_pred_LGBM,artichoke_pred_LGBM,cabbage_pred_XGBoost,radish_pred_XGBoost,garlic_pred_XGBoost,onion_pred_XGBoost,daikon_pred_XGBoost,cilantro_pred_XGBoost,artichoke_pred_XGBoost,cabbage_pred_MLP,radish_pred_MLP,garlic_pred_MLP,onion_pred_MLP,daikon_pred_MLP,cilantro_pred_MLP,artichoke_pred_MLP
2022-10-03,2883.3,1299.14,6008.24,1224.17,1614.13,6969.45,7142.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-04,4275.55,1606.56,6144.85,1290.06,2110.47,7309.58,7245.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-05,2632.52,1561.6,6808.74,1404.32,2187.4,7954.54,6656.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-06,2390.66,1852.62,5945.84,1373.78,1876.27,8660.59,7165.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-07,1919.32,2185.47,6118.01,1436.34,1845.02,6787.13,5731.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08,2083.88,1324.11,6310.04,1325.15,1878.55,7014.6,5937.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09,2083.88,1324.11,6310.04,1325.15,1878.55,7014.6,5937.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10,1435.06,1020.89,6120.8,1297.11,1878.19,6443.52,5392.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-11,2282.37,1009.48,6380.64,1418.57,1771.68,4947.8,6423.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-12,1879.51,987.6,5933.76,1265.15,1863.99,4304.5,7014.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-13,1460.93,819.24,6901.81,1504.68,1684.38,4815.98,5957.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-14,1461.45,1068.34,6122.39,1434.56,1540.93,5054.77,7287.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-15,1977.02,854.95,6089.77,1322.86,1470.59,6145.21,6724.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-16,1977.02,854.95,6089.77,1322.86,1470.59,6145.21,6724.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-17,3599.88,941.02,5856.08,1622.41,1350.09,6417.12,7325.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-18,1562.17,1481.48,7127.45,1340.25,1343.22,6773.61,6549.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-19,1680.31,759.98,5772.7,1464.18,1256.83,6906.12,6431.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-20,2443.37,1103.55,5538.44,1279.26,1302.04,6428.87,6259.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-21,1607.66,857.25,5537.29,1431.17,1333.74,6427.45,6573.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-22,2138.72,1147.14,6572.59,1256.09,1363.68,7075.26,7017.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-23,2138.72,1147.14,6572.59,1256.09,1363.68,7075.26,7017.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24,1540.63,1044.75,5972.06,1285.23,1748.68,7240.81,5870.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25,1819.29,1701.82,7291.71,1404.06,1599.03,6456.92,6983.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-26,1424.25,1148.27,5992.63,1479.25,1522.62,8384.72,7189.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-27,2859.16,912.42,6672.28,1452.85,1447.96,7561.66,5912.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-28,1430.77,1020.07,6782.51,1282.21,1466.52,8890.91,7246.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-29,1875.32,625.88,6135.01,1384.29,1363.94,6635.73,6093.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-30,1875.32,625.88,6135.01,1384.29,1363.94,6635.73,6093.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31,1949.33,670.35,6503.97,1362.78,1301.12,5852.5,6224.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01,1870.39,767.72,6081.96,1402.02,1453.01,6872.37,6311.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-02,885.53,543.43,7127.38,1414.89,1274.22,4972.56,5815.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-03,1469.03,845.49,5930.68,1431.95,1449.05,5013.79,5479.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-04,1241.28,565.08,6224.38,1333.97,1374.51,5228.96,6083.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-05,2040.83,781.69,5457.68,1391.6,1428.29,5156.06,5467.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-06,2040.83,781.69,5457.68,1391.6,1428.29,5156.06,5467.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,4804.19,708.06,6483.8,1316.03,1814.52,5262.02,5817.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,977.27,549.61,5647.48,1796.42,1494.21,5981.39,5789.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-09,1273.09,559.59,5156.29,1279.5,1356.49,5850.96,4919.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-10,1221.55,730.16,5894.24,1345.47,1586.26,4862.25,5949.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,1223.08,704.25,5774.21,1303.2,1686.4,4425.4,5650.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-12,863.56,515.89,5361.62,1318.85,1401.92,5265.71,5382.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-13,863.56,515.89,5361.62,1318.85,1401.92,5265.71,5382.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14,1643.99,478.98,7334.58,1304.0,1418.84,5407.3,6792.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-15,1657.45,471.93,5541.18,1389.08,1513.31,4826.27,4761.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-16,1108.55,510.6,6152.11,1295.35,1437.07,5427.09,4554.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-17,1607.57,522.26,6645.73,1287.96,1354.67,4949.91,4365.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-18,1775.63,674.77,6480.1,1252.27,1508.93,5344.52,4578.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-19,607.38,483.95,5688.97,1300.58,1277.34,5110.39,3787.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-20,607.38,483.95,5688.97,1300.58,1277.34,5110.39,3787.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-21,858.34,366.31,5882.25,1425.39,1247.86,4739.07,4341.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-22,1462.6,602.84,5388.85,1463.15,1208.02,4561.29,4457.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-23,1178.07,471.58,6054.62,1319.68,1281.15,4515.53,5075.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-24,1414.41,585.16,6523.56,1291.88,1199.07,4142.0,4487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-25,1098.78,417.82,5726.45,1332.75,1224.58,4542.05,4093.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-26,1611.63,428.0,6141.98,1302.66,1165.75,4645.02,3498.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-27,1611.63,428.0,6141.98,1302.66,1165.75,4645.02,3498.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-28,2105.69,694.93,5700.82,1314.68,1254.78,4447.5,3574.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-29,1007.64,876.37,6300.0,1378.2,1226.1,5189.85,4195.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-30,1398.45,344.96,6420.38,1377.69,1354.93,5032.9,4405.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-01,1167.43,703.64,4787.01,1406.7,1257.96,5164.69,4740.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02,2178.23,697.35,5806.25,1279.37,1291.25,5272.24,4625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03,1463.97,750.81,6010.54,1330.32,1385.57,4722.03,4178.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04,1463.97,750.81,6010.54,1330.32,1385.57,4722.03,4178.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,2144.82,628.27,4389.2,1550.05,1301.1,4950.83,4324.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06,1730.39,731.85,6177.45,1471.81,1374.18,6567.59,5437.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07,1375.49,484.98,6162.36,1373.75,1266.97,6435.98,6708.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08,1545.42,672.64,5350.99,1441.86,1323.35,6119.39,6104.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09,1446.08,494.26,5589.92,1315.9,1382.55,6270.13,6332.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10,1667.12,500.11,5417.01,1414.59,1248.08,6174.43,7750.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-11,1667.12,500.11,5417.01,1414.59,1248.08,6174.43,7750.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,2096.43,826.12,5707.74,1350.44,1520.63,5978.96,7731.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-13,1164.16,819.65,5568.48,1419.8,1503.6,6209.14,8163.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14,1791.77,677.29,5483.06,1480.54,1469.0,6559.75,9748.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-15,2545.65,543.11,5479.24,1393.06,1429.36,5562.29,8507.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16,1823.5,918.09,5471.38,1317.18,1460.81,6109.76,8685.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-17,1248.38,918.81,5455.25,1301.78,1375.47,5473.07,8981.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18,1248.38,918.81,5455.25,1301.78,1375.47,5473.07,8981.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,2162.6,1122.61,6360.87,1444.41,1491.57,6617.22,9103.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-20,2433.3,982.14,5440.02,1338.2,1618.87,7063.8,9680.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-21,2338.93,904.33,5426.77,1418.8,1670.72,6728.07,10996.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-22,2181.76,581.05,5880.22,1411.72,1763.88,7523.9,11559.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-23,2762.97,1843.09,4380.86,1341.99,1859.97,7395.96,12470.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-24,3751.94,3154.51,6030.44,1363.91,1781.24,7434.03,12092.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-25,3751.94,3154.51,6030.44,1363.91,1781.24,7434.03,12092.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,2608.75,808.1,5534.96,1292.47,1613.95,7450.56,11643.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27,5425.45,690.62,5641.05,1444.64,1696.82,7713.29,13393.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28,2588.41,1588.11,5373.4,1356.59,1857.09,6235.14,12978.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29,2197.58,772.81,4693.14,1365.63,1776.02,5969.6,13610.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-30,1974.38,1052.26,5526.19,1297.88,1849.05,6217.21,14400.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,2443.71,2444.49,5218.8,1316.58,1789.43,5739.58,12164.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-01,2166.2,805.25,5042.51,1329.77,1850.83,6345.93,13643.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,2166.2,805.25,5042.51,1329.77,1850.83,6345.93,13643.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-03,1766.87,910.92,5034.92,1365.91,1519.16,8129.83,13546.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-04,2304.7,949.62,5117.82,1218.87,1522.91,6989.36,14255.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-05,2607.97,1299.64,5091.3,1361.0,1830.34,7564.98,13567.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-06,1372.86,1226.72,5669.98,1402.66,1592.94,6128.7,11541.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-07,2319.34,1125.85,5306.75,1324.38,1390.2,6293.94,9784.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-08,2319.34,1125.85,5306.75,1324.38,1390.2,6293.94,9784.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,1664.18,925.73,4877.23,1379.36,1634.49,5697.48,11346.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-10,1413.25,1092.36,5336.04,1757.9,1581.92,5422.2,11016.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-11,2084.43,1444.18,5206.02,1349.25,1261.04,5884.34,9093.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-12,1140.18,1190.86,5799.17,1257.59,1311.82,5703.41,9588.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,1337.22,1128.72,5918.04,1310.24,1326.73,5820.16,9414.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-14,2005.86,918.97,5484.38,1258.12,1379.71,5659.77,9745.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-15,2005.86,918.97,5484.38,1258.12,808.09,5008.85,9745.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-16,2952.33,891.98,5740.84,1346.28,1430.73,5754.98,9847.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-17,1841.02,929.75,5202.24,1806.63,1415.94,5897.63,9181.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-18,3076.7,1565.85,5218.98,1327.07,1702.0,5854.46,9374.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-19,1686.52,1248.22,5826.98,1305.84,2225.46,6299.39,9655.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-20,1201.23,841.29,5797.54,1342.74,1873.25,5179.75,8841.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-21,1672.61,2064.65,5710.3,1589.27,1545.94,4862.19,9725.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-22,1672.61,2064.65,5710.3,1589.27,1545.94,4862.19,9725.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,1672.61,2064.65,5710.3,1589.27,1545.94,4862.19,9725.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24,1672.61,2064.65,5710.3,1589.27,1550.0,4862.19,9725.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,1963.14,1626.05,6756.13,1491.89,1836.66,6033.0,8988.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26,2272.58,1343.1,4672.97,1539.71,1693.43,6129.13,10432.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-27,4028.27,1667.72,5202.49,1336.61,1675.03,6084.26,11731.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-28,4410.87,1233.96,5498.33,1372.68,1752.86,5595.26,11333.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29,4410.87,1233.96,5498.33,1372.68,1752.86,5595.26,11333.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,2914.27,1920.41,5266.31,1318.43,2113.31,4864.65,9142.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31,2797.22,1793.08,5452.65,1354.86,2100.04,4270.63,8739.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,1719.86,2210.55,4944.63,1371.77,2004.26,4548.25,8906.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02,2845.72,1835.25,5313.48,1374.18,1657.18,3930.1,8649.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-03,2085.33,1506.28,4897.78,1408.31,1735.1,3830.59,8802.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-04,2308.56,1300.91,4888.19,1389.77,1553.2,3777.85,8148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-05,2308.56,1300.91,4888.19,1389.77,1553.2,3777.85,8148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06,5147.19,1249.76,4630.53,1361.03,1672.49,4105.39,9178.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07,1988.34,839.82,6571.07,1458.82,1519.6,4149.8,8728.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08,1751.18,1468.39,5156.02,1252.43,1452.62,4207.33,7649.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-09,1892.93,592.52,5118.53,1416.71,1710.89,3653.69,7709.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-10,1451.18,923.27,6259.11,1322.76,1709.75,3681.48,6933.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-11,1636.64,1194.61,4623.22,1458.5,1544.93,4384.67,6404.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12,1636.64,1194.61,4623.22,1458.5,1544.93,4384.67,6404.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-13,1773.94,1224.94,4497.19,1353.49,1566.0,4068.2,7059.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-14,2116.82,1319.58,5329.19,1479.64,1829.19,4520.51,7373.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15,2592.13,1411.57,5600.12,1382.06,1736.37,4596.16,6356.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-16,2153.99,1074.67,4800.43,1429.29,1909.0,5078.37,7004.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-17,2057.58,1040.63,5828.19,1452.67,1954.39,5440.44,7006.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-18,1763.24,1037.39,5230.44,1466.5,1863.31,8804.1,6532.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-19,1763.24,1037.39,5230.44,1466.5,1863.31,8804.1,6532.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-20,1367.55,1669.94,6390.23,1512.23,1784.09,8433.3,7909.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-21,1997.92,1255.36,5146.4,1536.86,1756.1,7896.41,7952.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22,1809.83,904.08,6097.64,1562.21,2021.44,8712.56,7922.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-23,1458.6,1363.2,5643.28,1649.15,1940.15,8290.03,9036.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-24,1771.18,691.88,5922.2,1454.89,1899.63,8260.58,8919.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-25,1791.02,577.0,4840.0,1564.12,2049.89,8032.59,9416.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26,1791.02,577.0,4840.0,1564.12,2049.89,8032.59,9416.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27,1421.81,1407.6,5551.75,1607.17,1986.78,7947.53,9651.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28,2470.58,1058.01,5897.19,1682.94,1943.05,9408.0,9765.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01,1742.67,889.73,4533.44,1595.49,2334.91,9861.38,10570.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02,2050.88,976.75,4964.91,1764.04,2097.04,10808.0,10282.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-03,2393.93,1509.98,4906.18,1521.51,2194.93,10588.23,9959.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-04,2421.7,795.63,4674.2,1769.17,2217.37,9854.85,9994.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05,2421.7,795.63,4674.2,1769.17,2217.37,9854.85,9994.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06,3109.99,1178.05,4672.07,1725.15,2312.77,10908.21,10091.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-07,1706.82,1158.6,4688.64,1687.26,2433.31,10136.69,8148.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-08,1427.88,929.34,4436.42,1624.51,2103.87,8873.85,8407.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-09,2153.5,1437.02,4871.87,2106.92,2098.63,9584.67,7400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-10,1805.29,1214.38,4427.59,1433.53,2006.97,10825.19,7350.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-11,2044.73,919.27,4115.06,1553.0,1739.19,10144.22,5968.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-12,2044.73,919.27,4115.06,1553.0,1739.19,10144.22,5968.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-13,1477.09,817.95,4687.38,1509.4,1787.64,11460.44,5944.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,2161.5,773.39,4686.77,1640.3,1739.16,12064.84,6154.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-15,1709.23,1155.55,4684.3,1526.37,1627.56,12975.51,5537.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-16,2401.84,778.47,4360.14,1483.45,1710.49,13928.65,5412.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-17,2359.1,1107.03,4481.14,1372.72,1534.12,12142.47,5687.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18,3044.31,645.21,4372.72,1390.26,1610.09,13307.39,5352.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19,3044.31,645.21,4372.72,1390.26,1610.09,13307.39,5352.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20,2509.11,891.2,4542.4,1153.04,1531.57,12526.04,6512.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-21,2028.46,680.39,4701.1,1308.77,1478.18,14353.02,5758.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-22,1683.13,956.98,5258.59,1313.26,1335.52,13031.34,5864.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-23,2452.62,801.34,4838.84,1400.96,1381.29,14984.34,6589.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-24,2739.61,952.77,4507.1,1437.49,1266.34,14345.88,6094.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-25,2353.19,797.26,3895.85,1412.61,1227.09,13049.03,5734.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-26,2353.19,797.26,3895.85,1412.61,1227.09,13049.03,5734.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-27,3107.21,664.94,5093.61,1474.63,1319.11,15043.53,5728.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
